timestamp,pid,name,cpu_percent,memory_percent
2026-07-18T17:17:31.723828,24500,QHActiveDefense.exe,20.4,1.03
2026-07-18T17:17:31.723828,82864,Code.exe,8.7,2.07
2026-07-18T17:17:35.777107,0,System Idle Process,1687.8,0.0
2026-07-18T17:17:35.777107,90400,python.exe,44.0,1.34
2026-07-18T17:17:35.777107,24500,QHActiveDefense.exe,19.9,1.03
2026-07-18T17:17:35.777107,4,System,15.1,0.0
2026-07-18T17:17:35.777107,82864,Code.exe,12.5,2.05
2026-07-18T17:17:35.662396,0,System Idle Process,1687.8,0.0
2026-07-18T17:17:35.662396,90400,python.exe,44.0,1.34
2026-07-18T17:17:35.662396,24500,QHActiveDefense.exe,19.9,1.03
2026-07-18T17:17:35.662396,4,System,15.1,0.0
2026-07-18T17:17:35.662396,82864,Code.exe,12.5,2.05
2026-07-18T17:23:31.241176,4492,MemCompression,0.0,4.29
2026-07-18T17:23:31.241176,69528,Code.exe,0.0,3.53
2026-07-18T17:23:31.241176,91168,chrome.exe,0.0,3.02
2026-07-18T17:23:31.241176,60000,chrome.exe,0.0,2.77
2026-07-18T17:23:31.241176,17680,chrome.exe,0.0,2.71
2026-07-18T17:23:31.110331,4492,MemCompression,0.0,4.29
2026-07-18T17:23:31.110331,69528,Code.exe,0.0,3.53
2026-07-18T17:23:31.110331,91168,chrome.exe,0.0,3.02
2026-07-18T17:23:31.110331,60000,chrome.exe,0.0,2.77
2026-07-18T17:23:31.110331,17680,chrome.exe,0.0,2.71
2026-07-18T17:23:35.340336,0,System Idle Process,1669.0,0.0
2026-07-18T17:23:35.340336,58148,python.exe,47.6,1.32
2026-07-18T17:23:35.340336,4,System,38.2,0.0
2026-07-18T17:23:35.340336,24500,QHActiveDefense.exe,18.2,1.05
2026-07-18T17:23:35.340336,66984,dwm.exe,4.4,1.14
2026-07-18T17:23:35.220728,0,System Idle Process,1669.0,0.0
2026-07-18T17:23:35.220728,58148,python.exe,47.6,1.32
2026-07-18T17:23:35.220728,4,System,38.2,0.0
2026-07-18T17:23:35.220728,24500,QHActiveDefense.exe,18.2,1.05
2026-07-18T17:23:35.220728,66984,dwm.exe,4.4,1.14
2026-07-18T17:23:39.481345,0,System Idle Process,1570.4,0.0
2026-07-18T17:23:39.481345,4,System,52.4,0.0
2026-07-18T17:23:39.481345,58148,python.exe,44.4,1.32
2026-07-18T17:23:39.481345,106936,CrossDeviceService.exe,27.9,1.0
2026-07-18T17:23:39.481345,82864,Code.exe,13.2,2.05
2026-07-18T17:23:39.368752,0,System Idle Process,1570.4,0.0
2026-07-18T17:23:39.368752,4,System,52.4,0.0
2026-07-18T17:23:39.368752,58148,python.exe,44.4,1.32
2026-07-18T17:23:39.368752,106936,CrossDeviceService.exe,27.9,1.0
2026-07-18T17:23:39.368752,82864,Code.exe,13.2,2.05
2026-07-18T17:23:43.520191,0,System Idle Process,1588.1,0.0
2026-07-18T17:23:43.520191,4,System,52.9,0.0
2026-07-18T17:23:43.520191,58148,python.exe,46.7,1.32
2026-07-18T17:23:43.520191,24500,QHActiveDefense.exe,18.3,1.05
2026-07-18T17:23:43.520191,82864,Code.exe,16.8,2.0
2026-07-18T17:23:43.397854,0,System Idle Process,1588.1,0.0
2026-07-18T17:23:43.397854,4,System,52.9,0.0
2026-07-18T17:23:43.397854,58148,python.exe,46.7,1.32
2026-07-18T17:23:43.397854,24500,QHActiveDefense.exe,18.3,1.05
2026-07-18T17:23:43.397854,82864,Code.exe,16.8,2.0
2026-07-18T17:23:47.797378,0,System Idle Process,1604.5,0.0
2026-07-18T17:23:47.797378,58148,python.exe,45.8,1.32
2026-07-18T17:23:47.797378,4,System,29.1,0.0
2026-07-18T17:23:47.797378,24500,QHActiveDefense.exe,19.6,1.05
2026-07-18T17:23:47.797378,106936,CrossDeviceService.exe,16.5,1.0
2026-07-18T17:23:47.684718,0,System Idle Process,1604.5,0.0
2026-07-18T17:23:47.684718,58148,python.exe,45.8,1.32
2026-07-18T17:23:47.684718,4,System,29.1,0.0
2026-07-18T17:23:47.684718,24500,QHActiveDefense.exe,19.6,1.05
2026-07-18T17:23:47.684718,106936,CrossDeviceService.exe,16.5,1.0
